JA,JB,length,DGC_AB,DGC_BA,EGC_AB,EGC_BA,AB capacity,BA capacity,DFFTT_AB,DFFTT_BA,EFFTT_AB,EFFTT_BA
3000300,3000301,13.72770389,1.045628449,0.083693255,0.847757134,0.082152526,156799.9973,125439.9978,4328.539806,499.1285199,4169.338424,492.334018
3000301,3000176,37.70693041,25.03769252,0.229886641,20.65070104,0.225663901,156799.9973,125439.9978,103647.3795,1370.994342,101561.8158,1352.331366
3000302,3000014,0.901232644,0.794298687,0.005494516,0.655051439,0.005388393,492800.0108,492800.0108,3288.121593,32.76811033,3221.595923,32.32204688
3000302,3000303,0.724204781,1.138004029,0.010656553,0.942849653,0.010474857,112000,89600,4710.942728,63.55338232,4637.010774,62.78417138
3000303,3000015,5.664890849,3.464229906,0.083357926,2.53760843,0.081951682,112000,89600,14340.71257,497.1286898,12480.16329,491.1117507
3000304,3000302,16.44749611,5.051938701,0.100274925,3.915743539,0.098429995,492800.0108,492800.0108,20913.27735,598.0180265,19257.94312,589.8773684
3000304,3000305,3.669304274,0.067897475,3.368860856,0.136757579,2.781107887,112000,89600,396.6038586,13945.91772,819.5300953,13677.71327
3000306,3000144,37.98051901,0.15584241,24.84944214,0.141477138,20.48805664,156799.9973,125439.9978,929.4105208,102868.0881,847.8583536,100761.9176
3000307,3000166,4.184294247,3.804705843,0.017169078,3.140142049,0.015578854,537600.0213,537600.0213,15750.16508,102.3926791,15443.47228,93.40811878
3000308,3000052,2.027773425,0.0083204,0.199655547,0.007545345,0.161184285,537600.0213,537600.0213,49.62106902,826.5048485,45.26701273,792.7176157
3000309,3000159,11.44243605,0.046950828,10.40423116,0.04261701,8.586931852,537600.0213,537600.0213,280.0046109,43069.91527,255.4352927,42231.22451
3100002,3100246,0.611550712,0.008998867,1.538817027,0.008845092,1.267546627,112000,89600,53.66730133,6370.169786,53.01774541,6233.896712
3100002,3100003,10.75041764,0.198927686,1.058282749,0.400677359,0.854364034,112000,89600,1161.97971,4380.924225,2401.07937,4201.831615
3100004,374,13.03568701,0.053488287,0.992865206,0.048552216,0.804978355,537600.0213,537600.0213,318.9926038,4110.118243,291.0022405,3958.948934
3100004,3100446,2.414016,0.400439357,0.044669392,0.329773513,0.0899718,112000,89600,1657.680316,260.9235945,1621.852938,539.1645431
3100005,3100438,0.128747517,0.171905467,0.000528279,0.141803334,0.000471061,156799.9973,125439.9978,711.6291236,3.150544014,697.4002711,2.874096001
3100005,3100439,0.56327039,0.234377645,0.00503161,0.193027472,0.004861217,156799.9973,125439.9978,970.2423149,30.00743888,949.3247662,29.15312722
3100006,3100281,3.170407726,2.794244713,0.028320779,2.304390415,0.027378778,134400.0054,107520.0043,11567.2058,168.8990186,11333.17824,164.0904642
3100007,3100318,11.9413326,0.04899791,5.218212511,0.044475508,4.302561028,156799.9973,125439.9978,292.2129671,21601.59336,266.5724129,21160.34275
3100008,3100007,25.0735794,0.102882403,5.250655922,0.093395982,4.325018833,156799.9973,125439.9978,613.5684582,21735.89785,559.7302065,21270.79212
3100009,3100010,20.35820099,0.124117195,8.89606947,0.121834863,7.335051994,156799.9973,125439.9978,740.2081811,36826.64798,730.1319268,36074.37828
3100010,3100158,6.115507123,0.037284217,4.060743882,0.036594892,3.349238658,156799.9973,125439.9978,222.3550306,16810.07393,219.3281716,16471.82631
3100010,3100083,5.825825096,0.052041226,3.811573003,0.050313328,3.142593063,156799.9973,125439.9978,310.3626493,15778.59275,301.5266259,15455.52657
3100011,3100385,0.852952274,0.00349985,0.083967164,0.003168881,0.067787624,537600.0213,537600.0213,20.87235346,347.5949933,19.04088542,333.3852911
3100012,3100159,3.508370027,0.014395613,0.345361113,0.013060889,0.278814013,537600.0213,537600.0213,85.85232901,1429.675453,78.31912023,1371.230119
3100012,3100264,1.190914575,0.0220369,0.090781114,0.044385656,0.073602291,112000,89600,128.7223082,375.8023838,265.9878446,361.9823724
3100013,3100218,0.466709747,0.001915013,0.440257161,0.001730044,0.363701593,537600.0213,537600.0213,11.420722,1822.51224,10.41859795,1788.713842
3100015,3100017,1.142634205,0.9603675,0.021143511,0.791110439,0.042586201,112000,89600,3975.588991,123.5038309,3890.745077,255.2045426
3100016,3100216,2.977286438,0.01221646,2.004903529,0.011082488,1.654187854,537600.0213,537600.0213,72.85633296,8299.606554,66.46347241,8135.42953
3100016,3100393,9.881371945,2.749975162,0.040545439,2.264994448,0.036801707,537600.0213,537600.0213,11383.94519,241.8042535,11139.42576,220.5868684
3100017,3100390,4.248668329,3.524422861,0.078618133,2.902391293,0.158351025,112000,89600,14589.89056,459.2255445,14274.19486,948.9296336
3100018,3100036,6.823618192,1.297241615,0.027998804,1.06814599,0.025410909,156799.9973,125439.9978,5370.131209,166.9788276,5253.228403,152.3270834
3100021,3100024,26.81167079,11.44380504,0.496128039,9.430422604,0.999295427,112000,89600,47373.39128,2897.991362,46379.58019,5988.320803
3100024,3100236,9.479035945,0.175401807,6.294152954,0.353291763,5.191319873,112000,89600,1024.559958,26055.61433,2117.119391,25531.33052
3100025,3100004,9.044513096,0.037111623,2.778088982,0.033684226,2.153288486,537600.0213,537600.0213,221.3257177,11500.32667,201.9052446,10590.04681
3100026,3100027,26.2805874,0.486300775,4.996065656,0.979501447,4.113747112,112000,89600,2840.588186,20681.98228,5869.704633,20231.74074
3100026,3100009,1.609344,1.002334905,0.009811636,0.825453323,0.009626313,156799.9973,125439.9978,4149.319519,58.51448247,4059.646163,57.71794061
3100027,3100219,21.43646159,0.396664189,1.63245573,0.798956305,1.323533388,112000,89600,2317.001466,6757.801601,4787.781034,6509.244477
3100031,3100006,5.117714027,0.271046957,0.045715776,0.21850966,0.04419745,134400.0054,107520.0043,1122.04057,272.6390267,1074.648679,264.8769947
3100032,3100391,19.15119299,0.17107475,2.771847559,0.165403078,2.217254148,134400.0054,107520.0043,1020.252908,11474.48934,991.2063115,10904.63519
3100032,3100208,23.72173019,6.601906768,0.211902677,5.437609619,0.20487831,134400.0054,107520.0043,27329.60858,1263.741857,26742.60344,1227.763132
3100033,3100031,30.48097622,0.272282013,2.321650127,0.263257181,1.882308399,134400.0054,107520.0043,1623.831196,9610.827818,1577.600728,9257.345115
3100034,3100035,1.496689932,0.027695023,0.736471664,0.055782192,0.551410226,112000,89600,161.7726299,3048.737739,334.2820194,2711.880091
3100035,3100032,21.16287299,0.391601656,9.247800577,0.7887594,7.625066041,112000,89600,2287.430112,38282.693,4726.675692,37500.69079
3100036,3100034,15.6267303,4.349046502,0.289159863,3.582059174,0.582422136,112000,89600,18003.54697,1689.045408,17616.85647,3490.191823
3100036,3100388,22.03191868,0.090401801,7.009510815,0.082065135,5.775470297,156799.9973,125439.9978,539.1368404,29016.94823,491.8296744,28404.22953
3100038,3100170,14.7576846,0.060554021,4.10702085,0.054967032,3.382713479,537600.0213,537600.0213,361.131119,17001.64456,329.4432644,16636.45823
3100039,3100403,28.77506937,0.118070429,11.64710855,0.107184837,8.86051609,537600.0213,537600.0213,704.1465706,48214.9974,642.360441,43576.73393
3100040,3100002,2.059960274,0.156856618,0.03811788,0.127173266,0.076775809,112000,89600,649.3320999,222.6547956,625.448757,460.0870665
3100047,3100048,1.915119452,0.011675848,0.963620214,0.011456324,0.793752057,156799.9973,125439.9978,69.63223749,3989.054099,68.68435262,3903.736788
3100048,3100307,12.18273436,0.074274088,3.081031385,0.07290616,2.538241073,156799.9973,125439.9978,442.9546425,12754.40335,436.9248205,12483.27474
3100049,3100314,11.49071595,0.047148931,3.65559302,0.042796863,3.012013433,156799.9973,125439.9978,281.1860547,15132.88962,256.5130693,14813.32545
3100050,3100313,22.62737732,0.092845098,3.753451689,0.084283348,3.091077431,537600.0213,537600.0213,553.7081401,15537.99063,505.1223991,15202.16866
3100051,3100326,3.250874849,0.019819505,1.734534899,0.019450581,1.430775732,156799.9973,125439.9978,118.1992535,7180.374022,116.5902389,7036.670675
3100051,3100330,0.933419493,0.017272164,0.17744225,0.034788571,0.146105348,112000,89600,100.8904536,734.5494881,208.4769506,718.5580456
3100052,3100293,1.593250575,0.00971352,0.156838301,0.009529996,0.126617339,156799.9973,125439.9978,57.92933819,649.25627,57.14076174,622.7145822
3100055,3100050,14.04957238,0.259975846,1.718285417,0.523639971,1.380427465,112000,89600,1518.57524,7113.106793,3137.937476,6789.054009
3100057,3100275,45.9950514,0.851100808,11.11542762,1.714278132,8.721427361,112000,89600,4971.464207,46014.02242,10272.88173,42892.68437
3100058,3100040,32.34781501,0.59856986,10.29101266,1.205632748,8.479246007,112000,89600,3496.376232,42601.22988,7224.805014,41701.61688
3100059,3100060,14.09785381,7.385668071,0.260869254,6.08953606,0.525439466,112000,89600,30574.10905,1523.793832,29948.83029,3148.721014
3100060,3100237,0.756391678,0.388606228,0.013996409,0.320258857,0.028190577,112000,89600,1608.695256,81.75605939,1575.058983,168.9382231
3100064,3100329,3.283061699,0.020015738,1.008416643,0.019643213,0.781620721,537600.0213,537600.0213,119.369542,4174.495809,117.7445967,3844.073936
3100065,3100190,22.43425468,0.092052674,3.246669643,0.083563924,2.597075337,537600.0213,537600.0213,548.9822907,13440.08839,500.8112246,12772.62649
3100065,3100340,20.519136,0.084194521,6.527808727,0.076429691,5.378565108,537600.0213,537600.0213,502.117964,27022.86834,458.0590608,26452.21776
3100067,3100100,3.379622247,0.013867332,0.940545229,0.012581276,0.774672337,537600.0213,537600.0213,82.70177856,3893.53165,75.44501836,3809.901227
3100067,3100357,0.064373759,0.001191184,0.04009376,0.002398416,0.033018431,112000,89600,6.957962411,165.9742862,14.37772093,162.3873533
3100068,3100169,0.273588483,0.001122594,0.066114799,0.001010625,0.051875254,156799.9973,125439.9978,6.69490626,273.6923788,6.107454211,255.1268067
3100069,3100387,3.138220877,0.028033259,2.568031641,0.027100783,1.813695625,134400.0054,107520.0043,167.1843094,10630.76199,162.4245728,8919.901628
